,TSNE_1,TSNE_2,cluster_assignment
137205,63.38992,-20.60235,69 Astro Prdm16                
107581,45.345173,-11.373865,71 Bergmann Glia               
60726,-19.298668,51.68108,42 SC Glut Hmga2               
41378,12.9498005,1.9046053,46 Migrating Int Cpa6          
78241,-1.5356517,-19.528341,53 Unresolved                  
136065,-26.770483,8.442883,53 Unresolved                  
61432,32.230694,26.556046,53 Unresolved                  
42324,-11.169593,-1.901121,53 Unresolved                  
110427,-16.896967,39.15879,53 Unresolved                  
136574,-34.038853,18.353909,53 Unresolved                  
31669,39.635723,5.652944,25 CB Granule Precursor        
145196,-26.555445,-36.764053,9 CTX PyrL2/L3/L4 Mef2c        
150639,14.357964,-4.8082047,44 Migrating Int Lhx6          
64812,-7.5091834,30.453398,53 Unresolved                  
81254,-36.674026,10.949627,53 Unresolved                  
113701,-6.8888464,24.533148,53 Unresolved                  
5447,-50.635624,-13.010702,53 Unresolved                  
139956,28.697542,-46.00882,66 VLMC Slc6a13                
122786,-52.97804,-25.717915,10 CTX PyrL4 Rorb              
86883,-16.431278,23.301754,53 Unresolved                  
43193,-14.055839,6.920623,53 Unresolved                  
130767,-35.499752,-18.261126,53 Unresolved                  
153210,29.651802,-42.98817,49 Migrating Int Lgr6          
16129,-15.194814,-0.82789207,53 Unresolved                  
88216,-16.473202,22.749216,53 Unresolved                  
13534,19.31365,13.886022,53 Unresolved                  
43652,-20.628836,40.678066,53 Unresolved                  
23249,13.056157,-16.392435,4 Medium Spiny Neurons         
112439,-23.062357,45.81682,53 Unresolved                  
29728,-38.45225,10.068422,53 Unresolved                  
46385,36.879044,16.877798,25 CB Granule Precursor        
21180,-53.168053,-21.566738,53 Unresolved                  
92187,54.480434,-17.308638,68 Astro Slc7a10               
27505,31.214037,-44.55841,66 VLMC Slc6a13                
130446,31.798939,-48.53849,63 Microglia                   
67949,52.23149,-20.009308,69 Astro Prdm16                
116423,6.1097393,-34.35827,4 Medium Spiny Neurons         
101930,76.35831,10.858102,60 Oligo COP2                  
31840,61.682003,-24.235777,68 Astro Slc7a10               
37794,3.399718,28.779545,53 Unresolved                  
93750,-24.15594,-43.81632,9 CTX PyrL2/L3/L4 Mef2c        
136845,-23.509907,-18.506212,11 CTX PyrL4/L5                
117718,-8.289347,-19.841938,4 Medium Spiny Neurons         
68455,-34.05709,25.916603,53 Unresolved                  
137009,-50.726837,-13.991076,41 HIPP Pyr Npy2r              
37272,35.25841,27.143438,28 CB Granule                  
116602,11.797534,-19.773895,4 Medium Spiny Neurons         
162127,34.287365,2.8645377,36 HIPP Granule Mki67          
18432,9.576974,8.699762,3 OB Mitral/Tufted Svil        
28306,9.958039,5.4637146,53 Unresolved                  
13633,45.219444,-18.925688,69 Astro Prdm16                
42595,66.0389,10.457072,61 OPC                         
7199,12.401835,-27.707928,4 Medium Spiny Neurons         
64230,51.613148,-15.066533,69 Astro Prdm16                
78483,-26.450226,-17.835796,9 CTX PyrL2/L3/L4 Mef2c        
73976,-55.285213,-18.77271,53 Unresolved                  
18279,11.227129,-25.609507,4 Medium Spiny Neurons         
28171,-15.025694,-1.7260066,53 Unresolved                  
125104,-20.468899,25.92038,4 Medium Spiny Neurons         
88056,-38.44731,-3.7742543,53 Unresolved                  
64102,-14.828326,49.363503,53 Unresolved                  
85369,86.30937,10.073249,57 Oligo MOL                   
153387,28.972149,-45.66871,66 VLMC Slc6a13                
127775,-31.989864,15.616716,4 Medium Spiny Neurons         
3527,8.453837,-22.555367,4 Medium Spiny Neurons         
55824,-43.88661,-25.8808,9 CTX PyrL2/L3/L4 Mef2c        
56188,-38.524147,36.30241,53 Unresolved                  
129369,9.81031,-18.23394,4 Medium Spiny Neurons         
75686,56.421997,-15.02881,69 Astro Prdm16                
63717,34.77668,16.023155,25 CB Granule Precursor        
57117,-15.748225,47.217415,53 Unresolved                  
76086,3.5500472,-26.45906,4 Medium Spiny Neurons         
90421,3.4325285,28.086443,53 Unresolved                  
77405,-29.36683,30.851,53 Unresolved                  
148765,-2.2648861,13.722047,44 Migrating Int Lhx6          
106902,-27.286997,-23.538837,35 HIPP Pyr Crym               
71412,30.616377,-6.313422,36 HIPP Granule Mki67          
88098,-53.25145,-9.637479,53 Unresolved                  
90045,-25.144873,-11.795223,53 Unresolved                  
88155,-15.712624,39.91481,53 Unresolved                  
29085,-15.732304,41.29719,53 Unresolved                  
24756,-54.119656,-20.287876,53 Unresolved                  
26797,11.224701,-30.195337,4 Medium Spiny Neurons         
84309,-30.697437,9.640374,53 Unresolved                  
7514,-32.546867,-5.472199,53 Unresolved                  
4993,89.15418,10.206642,57 Oligo MOL                   
50259,-24.41484,-22.755037,40 HIPP Granule/PyrCA3         
68712,33.805485,2.343552,25 CB Granule Precursor        
84969,-11.7089615,8.9793215,44 Migrating Int Lhx6          
73044,-35.104156,-6.758914,53 Unresolved                  
73977,-32.48197,-43.298615,17 CTX PyrL6                   
67179,-32.17993,27.318232,53 Unresolved                  
135197,-15.75392,25.159687,53 Unresolved                  
121170,-51.835968,-35.719597,7 CTX PyrL2/L3 Met             
36902,-24.880886,32.78348,53 Unresolved                  
113381,65.808075,16.39717,61 OPC                         
46969,-30.023577,-32.114216,46 Migrating Int Cpa6          
140077,-40.48927,-7.946448,53 Unresolved                  
98014,-44.422035,-22.455233,41 HIPP Pyr Npy2r              
32488,-14.952383,4.9327264,44 Migrating Int Lhx6          
56789,-16.045887,50.85602,53 Unresolved                  
133661,-5.4407363,18.402342,53 Unresolved                  
19416,31.26911,-43.228233,67 VLMC Slc47a1                
76357,-53.095665,-26.193348,7 CTX PyrL2/L3 Met             
120206,-35.96488,-36.873253,53 Unresolved                  
161187,5.9339914,-31.168186,53 Unresolved                  
145883,15.100548,2.2067063,46 Migrating Int Cpa6          
64476,-33.350143,-37.625324,53 Unresolved                  
41727,-9.60403,28.91972,53 Unresolved                  
107156,12.364558,-16.740477,53 Unresolved                  
57365,41.01924,3.956039,25 CB Granule Precursor        
118516,-26.254822,-5.463356,53 Unresolved                  
9298,36.895836,27.144548,28 CB Granule                  
93032,35.803036,38.215282,28 CB Granule                  
121409,32.122955,-42.37381,25 CB Granule Precursor        
25865,-31.572575,-43.435486,17 CTX PyrL6                   
148094,-25.00789,28.248594,53 Unresolved                  
131802,36.214317,36.76903,28 CB Granule                  
42890,-9.720141,38.55691,53 Unresolved                  
30131,-38.72612,-21.059402,11 CTX PyrL4/L5                
65089,-6.9404964,-22.011786,53 Unresolved                  
116107,45.577454,-29.870539,72 Ependyma                    
107817,27.915045,-48.789272,9 CTX PyrL2/L3/L4 Mef2c        
157562,45.135937,-21.992556,69 Astro Prdm16                
162024,-34.10872,30.630505,27 CB Int Golgi/Stellate/Basket
78978,-40.933178,21.106075,53 Unresolved                  
123197,-1.5858226,-23.985586,53 Unresolved                  
33074,-36.820015,24.163855,53 Unresolved                  
68702,38.58724,14.449744,25 CB Granule Precursor        
39603,-21.628525,-3.8899744,53 Unresolved                  
15717,-14.4366865,42.844448,53 Unresolved                  
32756,-39.926117,0.2480326,53 Unresolved                  
75532,-32.737625,-4.026924,53 Unresolved                  
111614,6.8995366,-32.698097,4 Medium Spiny Neurons         
59988,10.051325,-31.482008,4 Medium Spiny Neurons         
135394,32.49405,1.943428,25 CB Granule Precursor        
5100,-16.608501,-34.810898,53 Unresolved                  
26455,-25.401571,14.071819,53 Unresolved                  
131292,-17.92887,45.904892,53 Unresolved                  
70667,1.0586915,-3.2731326,53 Unresolved                  
4850,-21.77717,-2.710587,53 Unresolved                  
88113,38.428467,23.384508,28 CB Granule                  
97002,5.0892243,0.97151214,53 Unresolved                  
156829,-37.182384,-38.38364,17 CTX PyrL6                   
52696,-28.91647,-22.010437,53 Unresolved                  
44500,60.215126,-21.773634,68 Astro Slc7a10               
119213,-39.243107,28.600878,19 MTt Glut                    
121270,-4.483147,-22.958225,53 Unresolved                  
153596,-37.63174,34.817757,53 Unresolved                  
123052,-11.342189,36.873714,30 MD Glyc Int                 
16277,-27.395996,1.6923089,53 Unresolved                  
8068,-10.040087,22.215641,53 Unresolved                  
82743,-13.372119,-12.693075,9 CTX PyrL2/L3/L4 Mef2c        
151654,-26.991068,45.39156,53 Unresolved                  
73686,55.21973,-15.2307005,69 Astro Prdm16                
77331,-35.075718,-12.133195,11 CTX PyrL4/L5                
65021,29.02705,26.058596,28 CB Granule                  
90384,-39.72852,5.645933,20 THAL Glut                   
85715,-8.75396,10.856994,53 Unresolved                  
140777,-4.5265183,-19.923298,53 Unresolved                  
8870,-35.031998,-15.436766,34 SUB Pyr                     
79752,-18.57894,41.198246,53 Unresolved                  
87442,-18.416435,23.237167,19 MTt Glut                    
62069,86.590004,8.702663,57 Oligo MOL                   
76808,-16.522022,18.705544,53 Unresolved                  
100314,-2.267976,-10.923394,53 Unresolved                  
57359,-2.3506467,-18.145512,53 Unresolved                  
144294,-3.6795115,-0.6029763,53 Unresolved                  
80376,-20.299313,32.364086,53 Unresolved                  
48589,27.497732,26.457642,28 CB Granule                  
21693,47.15417,-18.768248,69 Astro Prdm16                
136070,64.93596,12.365718,61 OPC                         
10112,-16.390898,-30.105661,39 HIPP Granule Nrp2           
155103,-26.283512,-0.74922204,53 Unresolved                  
156167,23.495232,15.084318,27 CB Int Golgi/Stellate/Basket
91701,-17.086103,31.259912,53 Unresolved                  
132281,-33.261734,-21.772905,9 CTX PyrL2/L3/L4 Mef2c        
72112,49.30509,-20.065804,69 Astro Prdm16                
45944,-21.845991,-42.2377,9 CTX PyrL2/L3/L4 Mef2c        
7700,-16.650959,25.406252,53 Unresolved                  
49175,36.521873,26.24517,28 CB Granule                  
106519,46.856777,-29.95493,69 Astro Prdm16                
78359,-22.811844,-5.4620366,53 Unresolved                  
119496,-46.869465,17.179392,20 THAL Glut                   
72037,-20.901138,6.4520626,53 Unresolved                  
139666,-35.103954,-20.98178,11 CTX PyrL4/L5                
100498,89.48268,11.4458885,57 Oligo MOL                   
17060,-10.497046,36.62067,44 Migrating Int Lhx6          
114998,32.658688,36.265137,28 CB Granule                  
28938,-48.1005,-20.305164,5 CTX PyrL2/L3 Pappa2          
8813,-47.769764,-12.318993,53 Unresolved                  
68692,-33.903835,17.73993,53 Unresolved                  
51043,56.550705,-16.943058,69 Astro Prdm16                
123830,-16.650024,21.81022,53 Unresolved                  
117938,67.13424,9.446851,61 OPC                         
59256,11.041897,-17.032923,4 Medium Spiny Neurons         
18504,46.39876,-15.407945,53 Unresolved                  
104391,-40.542545,-34.685814,15 CTX PyrL5/L6 Sulf1          
40498,-2.7749212,-21.086138,53 Unresolved                  
48925,18.294033,12.616677,53 Unresolved                  
154338,-40.90301,23.79166,53 Unresolved                  
9600,41.87564,-20.203869,69 Astro Prdm16                
38710,-27.188213,-4.839968,53 Unresolved                  
147207,-50.375427,-17.338163,53 Unresolved                  
34,-2.146251,8.886296,53 Unresolved                  
93382,-2.7028446,14.428427,53 Unresolved                  
145387,-13.210319,-38.049374,9 CTX PyrL2/L3/L4 Mef2c        
83610,-35.461662,16.881605,53 Unresolved                  
113950,28.057743,-43.858692,66 VLMC Slc6a13                
41569,-9.656646,-2.5268676,53 Unresolved                  
49623,-9.829521,21.112293,53 Unresolved                  
129838,13.612835,-24.525373,53 Unresolved                  
61751,10.033038,-29.911474,4 Medium Spiny Neurons         
89912,-21.626633,-5.913483,53 Unresolved                  
9670,-27.59905,45.799904,53 Unresolved                  
56692,-20.062506,-38.531868,9 CTX PyrL2/L3/L4 Mef2c        
4413,-28.950834,-18.57335,9 CTX PyrL2/L3/L4 Mef2c        
77746,-34.967735,16.030056,53 Unresolved                  
80091,-43.241478,-27.454136,7 CTX PyrL2/L3 Met             
159641,39.645,5.097568,25 CB Granule Precursor        
89710,38.462193,41.0446,28 CB Granule                  
128994,35.653286,20.633009,28 CB Granule                  
26137,-6.4938717,10.783373,44 Migrating Int Lhx6          
66731,33.734955,28.201925,28 CB Granule                  
126994,42.10755,8.912232,25 CB Granule Precursor        
90832,44.957706,-21.566967,69 Astro Prdm16                
126159,45.817024,-22.327187,69 Astro Prdm16                
85102,-34.482735,-7.0823865,53 Unresolved                  
157714,-25.859108,36.66476,53 Unresolved                  
23741,-33.639793,11.361494,53 Unresolved                  
47701,-49.80763,-16.672136,53 Unresolved                  
82236,-39.415615,-38.813503,17 CTX PyrL6                   
28358,8.030366,-24.46279,53 Unresolved                  
159244,-26.909664,19.47281,53 Unresolved                  
86037,87.34823,10.90284,57 Oligo MOL                   
138744,-16.52314,38.008556,53 Unresolved                  
154667,76.215614,12.025992,58 Oligo NFOL1                 
41760,87.03705,9.86729,57 Oligo MOL                   
77092,-1.9591782,7.437264,44 Migrating Int Lhx6          
115544,27.725157,-46.003704,64 Endothelia                  
52768,-34.266052,36.731346,53 Unresolved                  
158008,-42.542385,-34.61624,13 CTX PyrL5 Fezf2             
25478,-45.698566,16.52732,20 THAL Glut                   
132464,-43.83557,16.383251,20 THAL Glut                   
103613,-10.649329,41.12373,53 Unresolved                  
142120,-20.53387,-2.7900376,53 Unresolved                  
92685,-52.21968,-17.784048,53 Unresolved                  
4936,-19.881823,43.91176,53 Unresolved                  
108284,-23.07758,28.864016,53 Unresolved                  
38476,-40.718987,22.24497,53 Unresolved                  
162787,-22.629717,48.01918,53 Unresolved                  
88400,-19.77995,52.775066,53 Unresolved                  
106998,-31.423204,22.318476,53 Unresolved                  
19391,41.403378,-20.33278,69 Astro Prdm16                
161999,-28.527695,32.430866,53 Unresolved                  
67563,11.80068,3.4197373,46 Migrating Int Cpa6          
143373,-37.12881,26.81297,53 Unresolved                  
146768,-37.61203,-22.15174,11 CTX PyrL4/L5                
18111,65.85249,13.677701,61 OPC                         
38743,-19.355202,29.439156,53 Unresolved                  
106996,34.700855,34.531128,28 CB Granule                  
42720,-19.552097,9.465712,53 Unresolved                  
145591,-22.128658,20.367264,53 Unresolved                  
109151,-12.580476,-12.79142,13 CTX PyrL5 Fezf2             
54623,-45.68787,16.572464,20 THAL Glut                   
144568,39.278107,4.2055464,25 CB Granule Precursor        
148462,28.46281,-43.34238,66 VLMC Slc6a13                
134163,-31.35445,30.795837,53 Unresolved                  
102977,7.6468964,-27.431768,4 Medium Spiny Neurons         
130895,-23.13352,25.930143,53 Unresolved                  
75990,33.6709,-1.1331303,48 Migrating Int Pbx3          
89795,-7.5249524,-15.054812,53 Unresolved                  
58859,8.369296,-30.674843,4 Medium Spiny Neurons         
84454,40.802258,18.985498,28 CB Granule                  
127411,-41.886524,-41.713688,14 CTX PyrL6a                  
27856,34.110443,26.122765,28 CB Granule                  
133464,-8.106857,20.391636,53 Unresolved                  
151839,-8.609544,27.82441,53 Unresolved                  
144946,-45.12589,-30.32202,7 CTX PyrL2/L3 Met             
160879,-41.37328,-35.41448,13 CTX PyrL5 Fezf2             
24432,-38.66737,6.38152,20 THAL Glut                   
118744,-17.968359,3.2871454,53 Unresolved                  
23299,-28.188625,-23.542881,35 HIPP Pyr Crym               
155180,-37.282745,24.510035,53 Unresolved                  
23750,37.738274,28.47773,28 CB Granule                  
125177,-17.105104,43.15228,53 Unresolved                  
125747,13.104874,-26.508997,4 Medium Spiny Neurons         
138016,52.00544,-21.979744,69 Astro Prdm16                
40416,34.246162,-1.1650112,36 HIPP Granule Mki67          
93398,-31.299309,-45.232533,53 Unresolved                  
87522,-37.558823,-38.234375,16 CTX PyrL5/L6 Npr3           
121658,63.858097,13.634692,61 OPC                         
13271,48.05939,-10.170735,69 Astro Prdm16                
134980,56.054657,-15.167811,69 Astro Prdm16                
12774,39.84849,6.858557,25 CB Granule Precursor        
158974,43.973476,-24.327827,69 Astro Prdm16                
93911,-27.114332,34.729713,53 Unresolved                  
47865,48.86766,-22.669436,69 Astro Prdm16                
66523,-12.824053,48.032833,30 MD Glyc Int                 
94002,52.1268,-26.13979,68 Astro Slc7a10               
85656,1.1345785,14.486831,44 Migrating Int Lhx6          
8963,-27.460848,12.696636,53 Unresolved                  
151137,-29.535772,13.823647,53 Unresolved                  
62755,-24.965965,13.542546,53 Unresolved                  
55947,44.902687,-14.077769,69 Astro Prdm16                
102381,-12.0844965,17.557089,53 Unresolved                  
156301,18.92277,-3.4003668,48 Migrating Int Pbx3          
4984,-17.859295,-23.237265,6 CTX PyrL2/L3/L4 Ntf3         
93553,-15.58231,34.1999,53 Unresolved                  
50656,31.693745,-49.261215,63 Microglia                   
20334,40.560284,2.41271,24 CB Int Progenitor           
85514,53.087517,-13.360598,69 Astro Prdm16                
86931,62.142822,11.068161,61 OPC                         
116979,10.243125,-17.659256,4 Medium Spiny Neurons         
148286,-2.9534752,9.829876,44 Migrating Int Lhx6          
15335,-29.248636,-10.054667,53 Unresolved                  
129903,-19.817259,-7.7432485,53 Unresolved                  
100766,-39.562134,-41.155598,17 CTX PyrL6                   
145475,-21.061817,-7.943332,53 Unresolved                  
100484,-20.630125,21.265781,53 Unresolved                  
127524,28.396902,-45.12242,66 VLMC Slc6a13                
63976,44.23202,-17.124123,69 Astro Prdm16                
96840,-46.511566,14.519654,20 THAL Glut                   
94547,27.989231,28.209488,28 CB Granule                  
86455,23.561905,14.939419,26 CB Int Stellate/Basket      
93966,8.805171,-31.642448,4 Medium Spiny Neurons         
154672,-20.535265,51.184467,42 SC Glut Hmga2               
103013,54.863346,17.34724,61 OPC                         
56601,30.436033,-6.9101157,36 HIPP Granule Mki67          
109746,-24.214476,-34.502182,9 CTX PyrL2/L3/L4 Mef2c        
42301,-46.196724,-29.589125,53 Unresolved                  
128309,9.181359,-22.999802,4 Medium Spiny Neurons         
151914,-16.507202,-30.08419,39 HIPP Granule Nrp2           
2324,-52.319416,-27.259514,53 Unresolved                  
26568,-27.167803,16.27561,53 Unresolved                  
7758,-13.460703,27.12499,53 Unresolved                  
35697,64.614685,19.887154,28 CB Granule                  
90186,-45.58406,-32.806904,9 CTX PyrL2/L3/L4 Mef2c        
9052,-38.556812,-8.262278,53 Unresolved                  
98657,36.30544,15.191653,25 CB Granule Precursor        
71845,11.278988,-7.9638224,53 Unresolved                  
138003,52.066322,-20.295004,69 Astro Prdm16                
92930,-16.190828,7.816553,53 Unresolved                  
16750,-12.459952,-12.058948,53 Unresolved                  
88524,90.892456,11.328576,57 Oligo MOL                   
144996,11.691425,-30.830597,4 Medium Spiny Neurons         
19101,-28.048525,-32.994564,9 CTX PyrL2/L3/L4 Mef2c        
157903,32.898342,39.803238,28 CB Granule                  
131132,-41.34431,44.538902,22 Purkinje Early              
7012,1.8910178,15.106913,44 Migrating Int Lhx6          
91265,-20.580828,27.232416,53 Unresolved                  
24264,-18.288511,19.062592,53 Unresolved                  
61812,10.008945,-25.847357,4 Medium Spiny Neurons         
54619,1.9494531,15.636553,44 Migrating Int Lhx6          
80878,-38.9017,-33.8912,15 CTX PyrL5/L6 Sulf1          
94463,-16.28019,37.381233,53 Unresolved                  
83755,10.1903515,-20.38899,4 Medium Spiny Neurons         
31822,12.246812,2.177764,46 Migrating Int Cpa6          
93420,-34.295147,24.003323,53 Unresolved                  
78850,11.084919,-7.37149,39 HIPP Granule Nrp2           
73631,38.408188,5.748813,25 CB Granule Precursor        
103180,-15.76538,42.303234,53 Unresolved                  
142699,-6.1108456,21.346794,53 Unresolved                  
45138,10.233277,-30.310463,4 Medium Spiny Neurons         
48085,-42.496765,-35.998383,17 CTX PyrL6                   
77780,-5.6195827,-24.833925,9 CTX PyrL2/L3/L4 Mef2c        
71103,-3.2214103,17.701084,53 Unresolved                  
100696,61.512714,16.26086,61 OPC                         
86714,-10.707393,21.210571,53 Unresolved                  
105728,10.877788,-33.79586,4 Medium Spiny Neurons         
46869,10.775795,5.6541724,49 Migrating Int Lgr6          
53959,58.42291,-28.517452,68 Astro Slc7a10               
82512,-16.98759,-34.56579,8 CTX PyrL4 Wnt5b              
134370,14.443658,-10.77851,53 Unresolved                  
151668,61.70393,-17.442986,69 Astro Prdm16                
17970,-53.06093,-30.544239,10 CTX PyrL4 Rorb              
25928,30.114223,35.939327,28 CB Granule                  
39013,-34.18059,26.096931,53 Unresolved                  
127306,-6.7652545,-20.46492,53 Unresolved                  
141980,32.28094,23.622055,28 CB Granule                  
95357,44.691673,-26.788834,72 Ependyma                    
127266,-23.411306,-32.925564,6 CTX PyrL2/L3/L4 Ntf3         
7844,-15.518665,-30.894669,39 HIPP Granule Nrp2           
138279,-26.856365,13.634753,53 Unresolved                  
65531,64.19354,-25.262182,53 Unresolved                  
101736,66.03694,14.060423,61 OPC                         
93829,-17.366549,44.608765,53 Unresolved                  
84556,50.921246,-25.543524,68 Astro Slc7a10               
55686,-19.934052,35.241932,53 Unresolved                  
19980,90.20922,12.625456,57 Oligo MOL                   
46441,36.337223,40.82377,28 CB Granule                  
28461,-16.625204,7.7964454,53 Unresolved                  
76690,-51.83302,-20.699932,53 Unresolved                  
29060,-54.796844,-26.780142,7 CTX PyrL2/L3 Met             
20631,57.944923,-21.507254,68 Astro Slc7a10               
144549,-27.431427,-30.845589,9 CTX PyrL2/L3/L4 Mef2c        
118946,-33.908047,9.791824,53 Unresolved                  
5210,37.068798,28.984482,28 CB Granule                  
20460,-35.553463,39.767124,53 Unresolved                  
39445,-36.89278,0.6354778,53 Unresolved                  
9580,-13.995683,-11.344383,9 CTX PyrL2/L3/L4 Mef2c        
100747,-31.748869,37.041706,53 Unresolved                  
147206,-22.182524,-15.674057,53 Unresolved                  
125426,-3.7046728,-0.7046972,2 OB Mitral/Tufted Ms4a15      
124049,-25.093973,5.014082,53 Unresolved                  
152178,-10.677929,41.094326,53 Unresolved                  
99973,1.2953471,-23.38956,4 Medium Spiny Neurons         
3958,-33.563168,-43.537106,17 CTX PyrL6                   
114375,1.8873271,-2.7169764,53 Unresolved                  
152064,-15.43282,-24.982718,49 Migrating Int Lgr6          
120898,71.600334,11.535938,59 Oligo COP1                  
68041,6.7942777,-33.637093,4 Medium Spiny Neurons         
27840,52.840317,-18.623747,71 Bergmann Glia               
141105,34.54243,37.95983,28 CB Granule                  
148729,-7.2683067,8.316169,53 Unresolved                  
86218,-30.727243,8.352257,53 Unresolved                  
30768,28.135147,28.439102,28 CB Granule                  
19683,38.026173,22.59984,28 CB Granule                  
78927,16.26219,-11.68787,53 Unresolved                  
31110,30.242876,-41.30439,66 VLMC Slc6a13                
8915,64.220215,10.669038,61 OPC                         
8605,34.390213,6.806409,25 CB Granule Precursor        
55953,42.510406,-24.229969,69 Astro Prdm16                
84678,36.14207,24.30847,28 CB Granule                  
74244,-35.56375,-11.663306,53 Unresolved                  
104012,-4.0626335,33.169544,53 Unresolved                  
82145,31.342844,34.299206,28 CB Granule                  
88603,63.409428,10.52273,61 OPC                         
90835,58.062794,-19.747162,68 Astro Slc7a10               
155688,76.77359,11.848439,58 Oligo NFOL1                 
149635,4.2290487,-22.94935,4 Medium Spiny Neurons         
81479,-0.96236694,24.076294,53 Unresolved                  
25027,-39.302418,-31.865728,17 CTX PyrL6                   
146092,56.185963,-17.962694,68 Astro Slc7a10               
21322,-33.96582,21.845684,53 Unresolved                  
149532,35.127064,3.8530366,25 CB Granule Precursor        
13879,-0.34437248,13.728042,44 Migrating Int Lhx6          
5325,-10.480825,41.64514,53 Unresolved                  
124008,-54.508152,-21.821665,53 Unresolved                  
91433,10.675275,-23.926311,4 Medium Spiny Neurons         
160633,-25.064337,-40.035484,9 CTX PyrL2/L3/L4 Mef2c        
76453,35.781696,33.982845,28 CB Granule                  
2817,-35.72143,-22.933659,11 CTX PyrL4/L5                
61611,49.933983,-16.859196,69 Astro Prdm16                
18232,-38.013203,-43.292397,17 CTX PyrL6                   
141948,-22.346409,-36.25505,9 CTX PyrL2/L3/L4 Mef2c        
24421,-38.776978,29.095264,53 Unresolved                  
60977,66.90486,11.316654,61 OPC                         
68974,42.753113,8.233258,24 CB Int Progenitor           
152957,-22.497105,55.707233,53 Unresolved                  
125427,-26.90925,-4.9827642,53 Unresolved                  
119406,-16.424603,28.930107,53 Unresolved                  
147376,-17.916498,-32.98374,53 Unresolved                  
55694,10.516334,-29.952772,4 Medium Spiny Neurons         
59953,-4.251599,21.31429,53 Unresolved                  
6359,16.68572,-1.7620988,48 Migrating Int Pbx3          
56893,-2.3187845,31.351332,53 Unresolved                  
72006,-14.51443,26.671297,53 Unresolved                  
130811,-20.135315,-34.52969,9 CTX PyrL2/L3/L4 Mef2c        
39385,-34.429016,-22.166254,11 CTX PyrL4/L5                
149167,38.367767,37.502563,28 CB Granule                  
117466,-36.868645,0.690521,53 Unresolved                  
1819,-44.13691,8.494735,20 THAL Glut                   
1484,63.540394,12.829992,61 OPC                         
60901,-22.108507,-41.933384,9 CTX PyrL2/L3/L4 Mef2c        
117511,28.825975,-44.87456,66 VLMC Slc6a13                
108075,-34.117355,28.477726,53 Unresolved                  
2843,-21.47142,18.674635,53 Unresolved                  
96575,-43.2409,41.697678,23 Purkinje Late               
67969,-40.754337,-33.98043,16 CTX PyrL5/L6 Npr3           
155459,-40.01938,-10.975812,35 HIPP Pyr Crym               
63851,-23.890003,20.886585,53 Unresolved                  
76291,-19.458628,30.045355,53 Unresolved                  
107085,5.850216,-33.46465,4 Medium Spiny Neurons         
128323,20.661516,-7.682956,48 Migrating Int Pbx3          
7448,32.79602,-42.667667,36 HIPP Granule Mki67          
39822,-28.398281,38.55717,30 MD Glyc Int                 
143580,49.580555,-28.84143,68 Astro Slc7a10               
47602,-18.47993,51.883266,53 Unresolved                  
15435,-21.533533,-13.085508,7 CTX PyrL2/L3 Met             
19022,4.669753,-22.134577,4 Medium Spiny Neurons         
142742,-18.25415,34.75924,53 Unresolved                  
59429,-6.4627523,20.857086,53 Unresolved                  
102006,6.2686596,-19.825836,48 Migrating Int Pbx3          
58818,-16.569641,42.898235,53 Unresolved                  
59964,50.30846,-24.781422,68 Astro Slc7a10               
65641,40.644,20.013983,28 CB Granule                  
126619,-23.57647,-39.97379,9 CTX PyrL2/L3/L4 Mef2c        
24063,-35.727867,25.12452,53 Unresolved                  
156743,-20.828163,24.300905,19 MTt Glut                    
151035,-32.51972,1.7139952,53 Unresolved                  
125033,-20.033606,2.7015007,53 Unresolved                  
19191,-15.121934,38.299248,31 MD Int Rxfp2                
44056,-32.365685,-4.3575444,53 Unresolved                  
121171,-53.32727,-22.308983,9 CTX PyrL2/L3/L4 Mef2c        
157890,-18.73466,52.89729,53 Unresolved                  
117354,-4.313623,4.55614,53 Unresolved                  
35851,-21.345291,-18.67666,6 CTX PyrL2/L3/L4 Ntf3         
28800,-25.732487,48.784748,53 Unresolved                  
27463,45.882442,-15.799462,69 Astro Prdm16                
37951,88.15641,9.882613,57 Oligo MOL                   
159937,-55.401836,-26.283075,53 Unresolved                  
145627,33.045925,3.9526522,29 CB Int Precursor            
87835,-50.43743,-13.85138,53 Unresolved                  
26910,-20.041382,53.576164,53 Unresolved                  
33871,86.98135,8.35135,57 Oligo MOL                   
48495,-40.08926,-4.5576153,9 CTX PyrL2/L3/L4 Mef2c        
160819,61.440105,19.435844,53 Unresolved                  
29046,10.382119,-14.536526,48 Migrating Int Pbx3          
19227,-22.022116,-34.775818,9 CTX PyrL2/L3/L4 Mef2c        
46426,23.382984,-6.54836,48 Migrating Int Pbx3          
18927,-33.23673,-35.910023,53 Unresolved                  
91992,-22.45278,-11.403393,53 Unresolved                  
155050,-31.598265,26.374622,53 Unresolved                  
45084,-20.048695,0.021629583,53 Unresolved                  
40911,40.143005,39.968487,28 CB Granule                  
107660,-20.646566,-36.082306,9 CTX PyrL2/L3/L4 Mef2c        
158807,54.219032,-12.973476,53 Unresolved                  
40315,-40.538364,-8.75588,53 Unresolved                  
90749,-15.133235,-31.47364,53 Unresolved                  
44482,-26.176168,36.69434,53 Unresolved                  
125582,-3.7831912,-5.395052,53 Unresolved                  
41121,-12.240143,-41.061962,7 CTX PyrL2/L3 Met             
