,TSNE_1,TSNE_2,cluster_assignment
39626,-16.28691,13.132862,53 Unresolved                  
1745,0.44444427,-45.362194,17 CTX PyrL6                   
55480,-18.696653,26.511232,53 Unresolved                  
90132,29.49376,47.59374,69 Astro Prdm16                
152258,-22.526525,-17.250822,53 Unresolved                  
83104,-24.009026,-12.584952,30 MD Glyc Int                 
3805,-14.57577,-9.0963545,53 Unresolved                  
156593,-18.740032,-13.825713,53 Unresolved                  
104415,-27.349186,-11.06912,20 THAL Glut                   
34219,-43.16721,10.729361,53 Unresolved                  
128436,34.041893,25.72753,69 Astro Prdm16                
136086,-41.64111,5.6014857,53 Unresolved                  
145982,-19.73875,-48.002113,7 CTX PyrL2/L3 Met             
83153,-24.528381,-21.958134,53 Unresolved                  
137205,35.187458,49.65419,69 Astro Prdm16                
107581,31.358095,38.652596,71 Bergmann Glia               
60726,-13.55336,5.0050907,42 SC Glut Hmga2               
41378,25.439838,1.8732669,46 Migrating Int Cpa6          
78241,3.4389071,-26.439032,53 Unresolved                  
136065,-20.320099,-6.0560246,53 Unresolved                  
61432,41.321495,1.5177716,53 Unresolved                  
42324,-23.536282,-41.60789,53 Unresolved                  
110427,-12.744815,10.591728,53 Unresolved                  
136574,-28.494864,-17.009031,53 Unresolved                  
31669,37.30172,27.365313,25 CB Granule Precursor        
145196,-2.931702,-24.563381,9 CTX PyrL2/L3/L4 Mef2c        
150639,-1.0196002,2.2006986,44 Migrating Int Lhx6          
64812,6.626015,-7.8901267,53 Unresolved                  
81254,-31.878584,-18.586803,53 Unresolved                  
113701,6.7441554,-13.504627,53 Unresolved                  
5447,-34.23878,-40.811436,53 Unresolved                  
139956,11.420036,58.120987,66 VLMC Slc6a13                
122786,-23.809868,-49.719566,10 CTX PyrL4 Rorb              
86883,-2.6444576,8.550475,53 Unresolved                  
43193,-13.8320675,-25.325937,53 Unresolved                  
130767,-13.289927,-30.894789,53 Unresolved                  
153210,12.746911,55.680367,49 Migrating Int Lgr6          
16129,-26.293684,-13.043422,53 Unresolved                  
88216,-11.990605,3.3290458,53 Unresolved                  
13534,-21.723673,12.84624,53 Unresolved                  
43652,-42.555794,13.189488,53 Unresolved                  
23249,18.200686,-13.640062,4 Medium Spiny Neurons         
112439,-12.689085,12.963668,53 Unresolved                  
29728,-35.0941,-6.422902,53 Unresolved                  
46385,39.11045,7.608552,25 CB Granule Precursor        
21180,-28.879671,-48.329292,53 Unresolved                  
92187,27.62322,59.614014,68 Astro Slc7a10               
27505,9.732764,58.750526,66 VLMC Slc6a13                
130446,5.742601,55.760815,63 Microglia                   
67949,33.70129,44.718067,69 Astro Prdm16                
116423,25.685114,-26.233515,4 Medium Spiny Neurons         
101930,-7.2185893,45.189186,60 Oligo COP2                  
31840,37.45771,55.322327,68 Astro Slc7a10               
37794,-38.711327,15.049264,53 Unresolved                  
93750,-20.11504,-53.64041,9 CTX PyrL2/L3/L4 Mef2c        
136845,-3.399403,-20.977661,11 CTX PyrL4/L5                
117718,-15.014465,-11.327377,4 Medium Spiny Neurons         
68455,-40.647587,11.533079,53 Unresolved                  
137009,-27.736712,-35.513573,41 HIPP Pyr Npy2r              
37272,43.343216,4.594456,28 CB Granule                  
116602,11.350541,-16.724312,4 Medium Spiny Neurons         
162127,31.192064,25.951008,36 HIPP Granule Mki67          
18432,-2.932961,6.9989414,3 OB Mitral/Tufted Svil        
28306,16.875935,16.16209,53 Unresolved                  
13633,26.94296,46.80595,69 Astro Prdm16                
42595,-2.1815772,39.31262,61 OPC                         
7199,22.722689,-20.758009,4 Medium Spiny Neurons         
64230,28.0366,42.155754,69 Astro Prdm16                
78483,-7.010237,-25.67027,9 CTX PyrL2/L3/L4 Mef2c        
73976,-16.290747,-47.364185,53 Unresolved                  
18279,24.965843,-19.925406,4 Medium Spiny Neurons         
28171,3.884732,-17.215977,53 Unresolved                  
125104,-26.40401,-3.5940073,4 Medium Spiny Neurons         
88056,-25.194876,-26.454563,53 Unresolved                  
64102,-21.64916,20.059303,53 Unresolved                  
85369,-8.774842,52.33152,57 Oligo MOL                   
153387,10.055388,57.65962,66 VLMC Slc6a13                
127775,-23.758665,3.7478247,4 Medium Spiny Neurons         
3527,23.531195,-16.774206,4 Medium Spiny Neurons         
55824,-23.087559,-45.185886,9 CTX PyrL2/L3/L4 Mef2c        
56188,-46.17992,9.119531,53 Unresolved                  
129369,18.25417,-12.1523695,4 Medium Spiny Neurons         
75686,35.994232,50.592487,69 Astro Prdm16                
63717,39.404076,17.063791,25 CB Granule Precursor        
57117,-15.236476,15.120983,53 Unresolved                  
76086,18.685553,-23.83569,4 Medium Spiny Neurons         
90421,-11.192252,22.527613,53 Unresolved                  
77405,-29.699888,9.423855,53 Unresolved                  
148765,4.1078258,1.3771573,44 Migrating Int Lhx6          
106902,-13.878796,-29.51781,35 HIPP Pyr Crym               
71412,36.8298,13.581639,36 HIPP Granule Mki67          
88098,-34.407833,-38.513645,53 Unresolved                  
90045,-1.5777166,-24.710484,53 Unresolved                  
88155,-34.261856,14.1364765,53 Unresolved                  
29085,-36.42128,19.039526,53 Unresolved                  
24756,-21.442532,-39.81456,53 Unresolved                  
26797,26.771315,-23.476976,4 Medium Spiny Neurons         
84309,-12.725108,-19.738737,53 Unresolved                  
7514,-15.736331,-5.8666506,53 Unresolved                  
4993,-9.467931,53.59825,57 Oligo MOL                   
50259,-14.443576,-30.952328,40 HIPP Granule/PyrCA3         
68712,31.80384,20.929794,25 CB Granule Precursor        
84969,-3.6188686,-1.1921961,44 Migrating Int Lhx6          
73044,-27.410957,-25.939539,53 Unresolved                  
73977,0.16926177,-43.913223,17 CTX PyrL6                   
67179,-25.144258,-11.910215,53 Unresolved                  
135197,-20.581806,-0.47476402,53 Unresolved                  
121170,-21.257013,-52.456947,7 CTX PyrL2/L3 Met             
36902,-33.100323,9.910146,53 Unresolved                  
113381,-1.7406735,36.80602,61 OPC                         
46969,0.21082985,-34.104435,46 Migrating Int Cpa6          
140077,-11.423694,-37.367783,53 Unresolved                  
98014,-28.060646,-37.028362,41 HIPP Pyr Npy2r              
32488,0.09907336,-4.076187,44 Migrating Int Lhx6          
56789,-20.656647,17.059334,53 Unresolved                  
133661,-15.724108,-8.861382,53 Unresolved                  
19416,12.568549,57.420235,67 VLMC Slc47a1                
76357,-26.224106,-51.023148,7 CTX PyrL2/L3 Met             
120206,-6.4644275,-41.680298,53 Unresolved                  
161187,28.288445,-24.06384,53 Unresolved                  
145883,25.659203,-1.0961837,46 Migrating Int Cpa6          
64476,-7.2657623,-37.904022,53 Unresolved                  
41727,-21.753786,2.1460981,53 Unresolved                  
107156,17.343012,-13.231087,53 Unresolved                  
57365,37.333153,26.633087,25 CB Granule Precursor        
118516,-8.067213,-14.700387,53 Unresolved                  
9298,43.955616,3.2407007,28 CB Granule                  
93032,55.480587,-3.5953243,28 CB Granule                  
121409,28.216917,16.362288,25 CB Granule Precursor        
25865,-0.6484994,-44.23072,17 CTX PyrL6                   
148094,-15.679915,-5.260378,53 Unresolved                  
131802,54.064064,-3.9202344,28 CB Granule                  
42890,0.37661535,2.179083,53 Unresolved                  
30131,-18.840405,-42.548588,11 CTX PyrL4/L5                
65089,-26.087435,-19.359787,53 Unresolved                  
116107,14.847602,55.36829,72 Ependyma                    
107817,7.0289164,54.027233,9 CTX PyrL2/L3/L4 Mef2c        
157562,27.071884,46.312996,69 Astro Prdm16                
162024,17.18367,13.216175,27 CB Int Golgi/Stellate/Basket
78978,-36.649506,1.4399501,53 Unresolved                  
123197,-14.885379,-22.162693,53 Unresolved                  
33074,-36.89757,4.671318,53 Unresolved                  
68702,41.385696,14.127708,25 CB Granule Precursor        
39603,-7.812244,-10.471181,53 Unresolved                  
15717,-30.206987,18.840876,53 Unresolved                  
32756,-16.398426,-37.0573,53 Unresolved                  
75532,-10.026245,-41.207943,53 Unresolved                  
111614,28.519632,-25.400476,4 Medium Spiny Neurons         
59988,26.036524,-23.852507,4 Medium Spiny Neurons         
135394,35.421303,25.779451,25 CB Granule Precursor        
5100,-11.617155,7.17993,53 Unresolved                  
26455,-23.686636,8.168159,53 Unresolved                  
131292,-24.900232,21.30643,53 Unresolved                  
70667,-33.00351,-40.292492,53 Unresolved                  
4850,-7.820344,-13.513163,53 Unresolved                  
88113,40.078724,4.5629015,28 CB Granule                  
97002,-2.8173437,-7.2847037,53 Unresolved                  
156829,-10.255592,-44.988297,17 CTX PyrL6                   
52696,-14.772455,-27.698431,53 Unresolved                  
44500,31.397427,52.902897,68 Astro Slc7a10               
119213,-36.481182,5.869723,19 MTt Glut                    
121270,-5.31132,-29.127537,53 Unresolved                  
153596,-38.25473,6.7316203,53 Unresolved                  
123052,-6.243845,9.930473,30 MD Glyc Int                 
16277,-36.3067,-17.740942,53 Unresolved                  
8068,-20.542862,2.1196492,53 Unresolved                  
82743,5.420424,-30.698391,9 CTX PyrL2/L3/L4 Mef2c        
151654,-33.99843,18.228394,53 Unresolved                  
73686,29.330833,43.017365,69 Astro Prdm16                
77331,-24.38413,-31.759552,11 CTX PyrL4/L5                
65021,43.391556,10.734541,28 CB Granule                  
90384,-29.748653,-7.0994124,20 THAL Glut                   
85715,1.7296692,1.9217014,53 Unresolved                  
140777,-31.121248,-17.564142,53 Unresolved                  
8870,-24.991371,-35.823486,34 SUB Pyr                     
79752,-21.770525,11.339499,53 Unresolved                  
87442,-16.631824,3.3554163,19 MTt Glut                    
62069,-8.413996,51.921696,57 Oligo MOL                   
76808,-18.298306,6.149423,53 Unresolved                  
100314,21.348991,40.01511,53 Unresolved                  
57359,-11.233584,-9.613271,53 Unresolved                  
144294,-8.314765,6.4215145,53 Unresolved                  
80376,-33.595634,-1.2480298,53 Unresolved                  
48589,42.69772,9.682608,28 CB Granule                  
21693,27.316189,51.893402,69 Astro Prdm16                
136070,-0.9442088,36.00049,61 OPC                         
10112,8.270447,-24.858898,39 HIPP Granule Nrp2           
155103,-19.164001,-15.930235,53 Unresolved                  
156167,20.14987,13.987755,27 CB Int Golgi/Stellate/Basket
91701,-25.238718,9.661727,53 Unresolved                  
132281,-1.7335842,-30.934658,9 CTX PyrL2/L3/L4 Mef2c        
72112,31.953594,45.102093,69 Astro Prdm16                
45944,8.683842,-38.764908,9 CTX PyrL2/L3/L4 Mef2c        
7700,-18.545078,20.155169,53 Unresolved                  
49175,43.05072,3.3306823,28 CB Granule                  
106519,23.313492,54.48315,69 Astro Prdm16                
78359,30.827953,3.8331017,53 Unresolved                  
119496,-32.72749,-8.322781,20 THAL Glut                   
72037,-26.28763,-13.322061,53 Unresolved                  
139666,-13.840177,-30.419577,11 CTX PyrL4/L5                
100498,-11.851044,52.878456,57 Oligo MOL                   
17060,-0.6253792,3.2672055,44 Migrating Int Lhx6          
114998,52.24223,-0.70379573,28 CB Granule                  
28938,-28.028915,-43.493683,5 CTX PyrL2/L3 Pappa2          
8813,-12.614516,-46.67804,53 Unresolved                  
68692,-38.429813,-3.10958,53 Unresolved                  
51043,33.098545,46.617413,69 Astro Prdm16                
123830,-22.412626,-4.613166,53 Unresolved                  
117938,-3.6716616,34.013294,61 OPC                         
59256,16.233934,-12.880777,4 Medium Spiny Neurons         
18504,24.398666,41.283695,53 Unresolved                  
104391,-12.648596,-48.663,15 CTX PyrL5/L6 Sulf1          
40498,-5.9028625,-22.850132,53 Unresolved                  
48925,-43.02593,13.728622,53 Unresolved                  
154338,-38.642704,-2.2664764,53 Unresolved                  
9600,26.747478,45.819027,69 Astro Prdm16                
38710,-8.439224,-20.379213,53 Unresolved                  
147207,-29.928692,-48.126705,53 Unresolved                  
34,-0.23713979,1.5247954,53 Unresolved                  
93382,5.587885,0.99458694,53 Unresolved                  
145387,10.519308,-32.452972,9 CTX PyrL2/L3/L4 Mef2c        
83610,-28.090929,-3.4328926,53 Unresolved                  
113950,10.744071,58.21923,66 VLMC Slc6a13                
41569,7.0050297,-16.546164,53 Unresolved                  
49623,-15.225664,8.476894,53 Unresolved                  
129838,23.946735,-16.873657,53 Unresolved                  
61751,24.983152,-25.069118,4 Medium Spiny Neurons         
89912,-7.392045,-19.581043,53 Unresolved                  
9670,-45.034744,11.7766485,53 Unresolved                  
56692,6.5046525,-34.19753,9 CTX PyrL2/L3/L4 Mef2c        
4413,5.0908237,-14.996513,9 CTX PyrL2/L3/L4 Mef2c        
77746,-29.47483,-0.5953029,53 Unresolved                  
80091,-18.557686,-41.90668,7 CTX PyrL2/L3 Met             
159641,39.08047,26.949383,25 CB Granule Precursor        
89710,51.353268,1.6134965,28 CB Granule                  
128994,42.29725,8.596123,28 CB Granule                  
26137,3.8383594,0.911578,44 Migrating Int Lhx6          
66731,50.34321,7.8975844,28 CB Granule                  
126994,38.398026,23.214611,25 CB Granule Precursor        
90832,25.001898,45.689285,69 Astro Prdm16                
126159,23.27059,42.032795,69 Astro Prdm16                
85102,-8.060656,-21.949345,53 Unresolved                  
157714,-40.147743,11.519987,53 Unresolved                  
23741,-5.5208707,-5.488247,53 Unresolved                  
47701,-31.852783,-42.22516,53 Unresolved                  
82236,-12.448384,-50.14171,17 CTX PyrL6                   
28358,17.869589,-21.709986,53 Unresolved                  
159244,-39.78924,-5.4258037,53 Unresolved                  
86037,-10.785725,53.63876,57 Oligo MOL                   
138744,-22.886938,8.298463,53 Unresolved                  
154667,-7.458234,47.10016,58 Oligo NFOL1                 
41760,-9.38639,51.403214,57 Oligo MOL                   
77092,-2.744286,-2.9803228,44 Migrating Int Lhx6          
115544,9.539157,54.17301,64 Endothelia                  
52768,-45.763535,8.037054,53 Unresolved                  
158008,-32.662403,-28.701746,13 CTX PyrL5 Fezf2             
25478,-37.167282,-12.62079,20 THAL Glut                   
132464,-23.31256,-25.789257,20 THAL Glut                   
103613,-32.800655,18.852507,53 Unresolved                  
142120,-11.374357,21.430809,53 Unresolved                  
92685,-26.317327,-43.719147,53 Unresolved                  
4936,-22.532469,20.177542,53 Unresolved                  
108284,-14.243751,2.4343944,53 Unresolved                  
38476,-41.867836,7.1130276,53 Unresolved                  
162787,-32.845287,6.2243824,53 Unresolved                  
88400,-20.497778,18.54492,53 Unresolved                  
106998,-31.018389,-3.7476108,53 Unresolved                  
19391,32.62743,43.772243,69 Astro Prdm16                
161999,-40.555607,11.515083,53 Unresolved                  
67563,26.860172,0.51444083,46 Migrating Int Cpa6          
143373,-38.448837,1.9196573,53 Unresolved                  
146768,-19.480875,-42.87809,11 CTX PyrL4/L5                
18111,-2.1060586,34.506004,61 OPC                         
38743,-16.703512,1.9847639,53 Unresolved                  
106996,54.51536,-1.9952501,28 CB Granule                  
42720,-19.72648,8.931936,53 Unresolved                  
145591,-24.578014,-4.299211,53 Unresolved                  
109151,2.7299914,-21.901117,13 CTX PyrL5 Fezf2             
54623,-32.704174,-8.5024805,20 THAL Glut                   
144568,34.856045,26.267391,25 CB Granule Precursor        
148462,11.406912,58.312626,66 VLMC Slc6a13                
134163,-45.888203,1.9050491,53 Unresolved                  
102977,25.97258,-20.115177,4 Medium Spiny Neurons         
130895,-19.986477,0.27277893,53 Unresolved                  
75990,35.90409,23.551083,48 Migrating Int Pbx3          
89795,-14.515152,-16.456217,53 Unresolved                  
58859,24.77983,-24.623652,4 Medium Spiny Neurons         
84454,37.85941,7.8612823,28 CB Granule                  
127411,-35.347355,-40.830994,14 CTX PyrL6a                  
27856,41.179657,7.8558397,28 CB Granule                  
133464,-13.572703,-14.749429,53 Unresolved                  
151839,-15.646964,4.4275413,53 Unresolved                  
144946,-21.860193,-49.79534,7 CTX PyrL2/L3 Met             
160879,-25.09263,-10.020656,13 CTX PyrL5 Fezf2             
24432,-26.06344,-5.833364,20 THAL Glut                   
118744,-5.20697,-10.736839,53 Unresolved                  
23299,-24.412174,-37.235878,35 HIPP Pyr Crym               
155180,-38.91341,4.780253,53 Unresolved                  
23750,45.82498,-0.3742468,28 CB Granule                  
125177,-21.0965,19.954344,53 Unresolved                  
125747,21.586348,-27.578669,4 Medium Spiny Neurons         
138016,30.095953,49.924072,69 Astro Prdm16                
40416,35.174084,22.351818,36 HIPP Granule Mki67          
93398,11.002307,-32.509323,53 Unresolved                  
87522,-9.090672,-5.168386,16 CTX PyrL5/L6 Npr3           
121658,-0.6463106,32.27202,61 OPC                         
13271,20.778801,52.088192,69 Astro Prdm16                
134980,26.83292,48.578194,69 Astro Prdm16                
12774,37.82327,24.093977,25 CB Granule Precursor        
158974,17.319468,48.908115,69 Astro Prdm16                
93911,-27.295076,12.516076,53 Unresolved                  
47865,29.336819,51.524693,69 Astro Prdm16                
66523,-21.154305,11.36379,30 MD Glyc Int                 
94002,27.76572,49.303463,68 Astro Slc7a10               
85656,8.323965,-0.10692089,44 Migrating Int Lhx6          
8963,-22.201838,-16.526798,53 Unresolved                  
151137,-22.562054,-0.25355747,53 Unresolved                  
62755,-24.019917,-15.996305,53 Unresolved                  
55947,18.486975,46.19014,69 Astro Prdm16                
102381,12.8552885,-17.221685,53 Unresolved                  
156301,17.764406,-0.7651334,48 Migrating Int Pbx3          
4984,2.7761688,-31.479284,6 CTX PyrL2/L3/L4 Ntf3         
93553,-22.83824,4.710084,53 Unresolved                  
50656,7.82508,57.05334,63 Microglia                   
20334,31.379267,26.011347,24 CB Int Progenitor           
85514,25.217453,43.330513,69 Astro Prdm16                
86931,-0.79084593,37.333126,61 OPC                         
116979,15.919744,-16.8544,4 Medium Spiny Neurons         
148286,-1.2433968,1.6654371,44 Migrating Int Lhx6          
15335,-17.485573,-32.435078,53 Unresolved                  
129903,-3.6801867,-14.880255,53 Unresolved                  
100766,-8.670027,-48.147198,17 CTX PyrL6                   
145475,-8.989842,-40.928066,53 Unresolved                  
100484,-11.642359,2.646341,53 Unresolved                  
127524,10.53368,56.30735,66 VLMC Slc6a13                
63976,26.759085,55.611492,69 Astro Prdm16                
96840,-30.554636,-6.446895,20 THAL Glut                   
94547,48.73149,4.3648553,28 CB Granule                  
86455,20.527235,14.723753,26 CB Int Stellate/Basket      
93966,28.957611,-23.567142,4 Medium Spiny Neurons         
154672,-21.225582,22.2166,42 SC Glut Hmga2               
103013,0.9964483,30.18469,61 OPC                         
56601,9.820135,-24.645657,36 HIPP Granule Mki67          
109746,3.71336,-38.44871,9 CTX PyrL2/L3/L4 Mef2c        
42301,-22.462534,-46.972797,53 Unresolved                  
128309,21.474377,-16.956982,4 Medium Spiny Neurons         
151914,3.2589731,-26.793001,39 HIPP Granule Nrp2           
2324,-26.713785,-49.21727,53 Unresolved                  
26568,-21.79956,1.2350693,53 Unresolved                  
7758,-14.473538,6.913429,53 Unresolved                  
35697,29.795341,23.8909,28 CB Granule                  
90186,-29.33992,-46.536777,9 CTX PyrL2/L3/L4 Mef2c        
9052,-20.374556,-32.68786,53 Unresolved                  
98657,38.06312,18.161196,25 CB Granule Precursor        
71845,8.799522,-5.862095,53 Unresolved                  
138003,26.893456,50.217247,69 Astro Prdm16                
92930,-7.6185246,-1.8119601,53 Unresolved                  
16750,12.032062,35.168537,53 Unresolved                  
88524,-11.532281,52.98173,57 Oligo MOL                   
144996,25.735994,-21.257835,4 Medium Spiny Neurons         
19101,3.1507242,-38.941082,9 CTX PyrL2/L3/L4 Mef2c        
157903,50.827522,-4.221378,28 CB Granule                  
131132,-24.44443,14.2061,22 Purkinje Early              
7012,8.962018,0.92939276,44 Migrating Int Lhx6          
91265,-17.595766,-1.8576417,53 Unresolved                  
24264,-11.011786,-1.2527548,53 Unresolved                  
61812,25.283894,-17.9039,4 Medium Spiny Neurons         
54619,7.3856263,0.6572339,44 Migrating Int Lhx6          
80878,-10.416512,-44.99803,15 CTX PyrL5/L6 Sulf1          
94463,-27.612413,10.85566,53 Unresolved                  
83755,19.13688,-19.155231,4 Medium Spiny Neurons         
31822,26.178326,0.8718692,46 Migrating Int Cpa6          
93420,-34.14321,-0.9197748,53 Unresolved                  
78850,9.411614,-22.683132,39 HIPP Granule Nrp2           
73631,36.12328,26.346716,25 CB Granule Precursor        
103180,-31.548166,16.887156,53 Unresolved                  
142699,-14.6517515,-4.7190266,53 Unresolved                  
45138,24.022629,-24.033894,4 Medium Spiny Neurons         
48085,-11.843883,-52.188274,17 CTX PyrL6                   
77780,-5.36889,-29.147842,9 CTX PyrL2/L3/L4 Mef2c        
71103,3.0377831,4.065173,53 Unresolved                  
100696,-2.7289321,32.349476,61 OPC                         
86714,-11.955743,1.403935,53 Unresolved                  
105728,25.917175,-23.907965,4 Medium Spiny Neurons         
46869,18.338331,12.423934,49 Migrating Int Lgr6          
53959,33.19667,51.475277,68 Astro Slc7a10               
82512,-10.3946295,-8.704555,8 CTX PyrL4 Wnt5b              
134370,11.71561,-8.950441,53 Unresolved                  
151668,36.812183,50.471302,69 Astro Prdm16                
17970,-20.45871,-51.96043,10 CTX PyrL4 Rorb              
25928,49.42303,0.34968874,28 CB Granule                  
39013,-44.210445,6.3021407,53 Unresolved                  
127306,-17.25159,-17.490547,53 Unresolved                  
141980,54.01607,3.417754,28 CB Granule                  
95357,16.03238,52.887997,72 Ependyma                    
127266,7.994495,-33.725372,6 CTX PyrL2/L3/L4 Ntf3         
7844,8.725951,-24.474642,39 HIPP Granule Nrp2           
138279,-21.035902,-13.809009,53 Unresolved                  
65531,30.934832,43.79745,53 Unresolved                  
101736,-4.7627892,38.666424,61 OPC                         
93829,-26.005592,17.957767,53 Unresolved                  
84556,24.347698,48.46721,68 Astro Slc7a10               
55686,-31.592596,4.389711,53 Unresolved                  
19980,-11.29724,53.36161,57 Oligo MOL                   
46441,55.721367,-5.0442,28 CB Granule                  
28461,-20.629486,-5.002576,53 Unresolved                  
76690,-28.623676,-38.05516,53 Unresolved                  
29060,-23.586386,-50.67694,7 CTX PyrL2/L3 Met             
20631,30.774553,49.83442,68 Astro Slc7a10               
144549,-6.7257333,-42.054615,9 CTX PyrL2/L3/L4 Mef2c        
118946,-19.497833,-2.3253002,53 Unresolved                  
5210,47.65808,2.160892,28 CB Granule                  
20460,-42.591476,12.018774,53 Unresolved                  
39445,-22.049831,-23.434835,53 Unresolved                  
9580,-1.0571831,-23.490374,9 CTX PyrL2/L3/L4 Mef2c        
100747,-38.3672,9.497015,53 Unresolved                  
147206,-1.8387705,-18.740646,53 Unresolved                  
125426,1.5387628,-11.430708,2 OB Mitral/Tufted Ms4a15      
124049,-9.151078,-5.5184383,53 Unresolved                  
152178,-26.852993,-8.206912,53 Unresolved                  
99973,22.465948,-17.563286,4 Medium Spiny Neurons         
3958,0.11187848,-41.801064,17 CTX PyrL6                   
114375,-23.435291,-48.421127,53 Unresolved                  
152064,12.614884,-6.671863,49 Migrating Int Lgr6          
120898,-5.798063,42.702965,59 Oligo COP1                  
68041,27.479134,-23.950375,4 Medium Spiny Neurons         
27840,19.982834,48.706036,71 Bergmann Glia               
141105,52.423973,-1.5164037,28 CB Granule                  
148729,-0.11963926,-6.079486,53 Unresolved                  
86218,-26.273048,-16.558914,53 Unresolved                  
30768,46.678066,8.453107,28 CB Granule                  
19683,44.837517,10.093485,28 CB Granule                  
78927,15.51443,-3.8245587,53 Unresolved                  
31110,14.34415,55.851307,66 VLMC Slc6a13                
8915,-1.0668586,33.517254,61 OPC                         
8605,39.09122,19.147226,25 CB Granule Precursor        
55953,25.201702,46.143234,69 Astro Prdm16                
84678,44.358246,7.870079,28 CB Granule                  
74244,-24.201122,-31.777489,53 Unresolved                  
104012,-9.32356,13.149844,53 Unresolved                  
82145,44.091515,0.46976703,28 CB Granule                  
88603,-2.659512,34.165916,61 OPC                         
90835,30.332678,46.524197,68 Astro Slc7a10               
155688,-6.9991508,45.717438,58 Oligo NFOL1                 
149635,20.663435,-20.174393,4 Medium Spiny Neurons         
81479,-24.980055,11.781561,53 Unresolved                  
25027,-5.556238,-44.30189,17 CTX PyrL6                   
146092,31.48553,50.179577,68 Astro Slc7a10               
21322,-38.56667,7.4627686,53 Unresolved                  
149532,36.25859,23.455528,25 CB Granule Precursor        
13879,8.459815,2.4672,44 Migrating Int Lhx6          
5325,-30.621181,8.3232565,53 Unresolved                  
124008,-27.973509,-46.938362,53 Unresolved                  
91433,21.644289,-27.552557,4 Medium Spiny Neurons         
160633,7.7921467,-39.09056,9 CTX PyrL2/L3/L4 Mef2c        
76453,50.636154,-3.636463,28 CB Granule                  
2817,-25.450485,-28.573433,11 CTX PyrL4/L5                
61611,26.800098,50.10275,69 Astro Prdm16                
18232,-11.565298,-50.441517,17 CTX PyrL6                   
141948,4.0599527,-37.376236,9 CTX PyrL2/L3/L4 Mef2c        
24421,-42.82015,0.1055956,53 Unresolved                  
60977,-2.886708,34.640503,61 OPC                         
68974,41.900528,17.136875,24 CB Int Progenitor           
152957,-22.66055,23.275454,53 Unresolved                  
125427,-32.61768,-20.181473,53 Unresolved                  
119406,-19.676401,-11.660644,53 Unresolved                  
147376,9.830466,-21.812235,53 Unresolved                  
55694,25.481777,-24.299984,4 Medium Spiny Neurons         
59953,2.2572014,-5.5871882,53 Unresolved                  
6359,18.852959,2.3121803,48 Migrating Int Pbx3          
56893,-16.047089,20.44857,53 Unresolved                  
72006,-19.576902,-2.1697712,53 Unresolved                  
130811,8.344732,-28.930126,9 CTX PyrL2/L3/L4 Mef2c        
39385,-19.00436,-39.545532,11 CTX PyrL4/L5                
149167,54.936028,-3.1482131,28 CB Granule                  
117466,-37.033768,-12.820413,53 Unresolved                  
1819,-26.788631,-25.105732,20 THAL Glut                   
1484,-4.501181,31.85231,61 OPC                         
60901,6.583482,-38.030014,9 CTX PyrL2/L3/L4 Mef2c        
117511,11.187941,55.964176,66 VLMC Slc6a13                
108075,-31.172035,10.170532,53 Unresolved                  
2843,-11.254439,22.325039,53 Unresolved                  
96575,-31.030848,22.368645,23 Purkinje Late               
67969,-11.046086,-49.42061,16 CTX PyrL5/L6 Npr3           
155459,-23.957468,-32.990086,35 HIPP Pyr Crym               
63851,-16.129581,20.408438,53 Unresolved                  
76291,-16.942362,-0.51317745,53 Unresolved                  
107085,28.06422,-24.377083,4 Medium Spiny Neurons         
128323,14.529268,1.6022292,48 Migrating Int Pbx3          
7448,32.56556,17.236782,36 HIPP Granule Mki67          
39822,-43.349022,14.185041,30 MD Glyc Int                 
143580,28.003859,56.425327,68 Astro Slc7a10               
47602,-23.782799,18.451187,53 Unresolved                  
15435,-31.375614,-42.102604,7 CTX PyrL2/L3 Met             
19022,21.71641,-19.316603,4 Medium Spiny Neurons         
142742,-28.523527,12.431567,53 Unresolved                  
59429,-5.4340854,-5.2825313,53 Unresolved                  
102006,16.662165,-15.34503,48 Migrating Int Pbx3          
58818,-29.087183,18.436342,53 Unresolved                  
59964,25.621128,55.049984,68 Astro Slc7a10               
65641,42.480923,7.1509557,28 CB Granule                  
126619,0.5448494,-38.297848,9 CTX PyrL2/L3/L4 Mef2c        
24063,-42.84084,3.354674,53 Unresolved                  
156743,-19.530106,1.8525915,19 MTt Glut                    
151035,-20.12291,-23.771696,53 Unresolved                  
125033,-25.512568,7.3648643,53 Unresolved                  
19191,-22.923183,16.920198,31 MD Int Rxfp2                
44056,-26.375402,-25.432545,53 Unresolved                  
121171,-25.573856,-49.15231,9 CTX PyrL2/L3/L4 Mef2c        
157890,-14.792611,13.192347,53 Unresolved                  
117354,-18.416883,10.892399,53 Unresolved                  
35851,-20.244905,-37.336834,6 CTX PyrL2/L3/L4 Ntf3         
28800,-18.312508,17.616522,53 Unresolved                  
27463,33.978046,44.294746,69 Astro Prdm16                
37951,-9.095759,52.582687,57 Oligo MOL                   
159937,-24.886179,-52.362568,53 Unresolved                  
145627,30.707182,18.87042,29 CB Int Precursor            
87835,-34.171864,-40.860462,53 Unresolved                  
26910,-22.438171,5.826761,53 Unresolved                  
33871,-7.8832207,53.60766,57 Oligo MOL                   
48495,-8.823025,-36.865925,9 CTX PyrL2/L3/L4 Mef2c        
